"id","title","link","district","bizcircle","tagList","onsale","onrent","year","housetype","cost","service","company","building_num","house_num","price","city","validdate"
"1811043638717","万家花园欣和苑","https://hz.lianjia.com/xiaoqu/1811043638717/","江干","闸弄口","近地铁4号线新风站","5","0","2002年建成","板楼","0.5元/平米/月","上海上房物业管理有限公司杭州分公司","杭州滨江房产集团有限公司","15栋","522户","41616","hz","2019-02-02 22:39:31"
"1811043638729","三里新城竹苑","https://hz.lianjia.com/xiaoqu/1811043638729/","江干","三里亭","近地铁1号线(临平-湘湖)闸弄口站","5","1","2002年建成","板楼","0.6元/平米/月","杭州大家物业经营管理有限公司","杭州市城建开发集团有限公司","13栋","424户","34568","hz","2019-02-02 22:43:30"
"1811043638741","紫薇公寓","https://hz.lianjia.com/xiaoqu/1811043638741/","江干","闸弄口","近地铁1号线(临平-湘湖)闸弄口站","4","3","2010年建成","塔楼","1.3元/平米/月","绿城物业服务集团有限公司杭州第一分公司","杭州绿城房地产开发有限公司","9栋","1046户","40511","hz","2019-02-02 22:35:46"
"1811043638819","盛世钱塘","https://hz.lianjia.com/xiaoqu/1811043638819/","江干","钱江新城","近地铁2号线钱江路站","14","6","2007年建成","塔楼/板楼","2.25元/平米/月","浙江中天物业管理有限公司","杭州倚天置业有限公司","7栋","1173户","56552","hz","2019-02-02 22:35:33"
"1811043638822","凯旋路110号","https://hz.lianjia.com/xiaoqu/1811043638822/","江干","采荷","近地铁2号线庆菱路站","0","0","1996年建成","板楼","暂无信息","无物业管理服务","杭州一方房地产开发有限公司","1栋","91户","39097","hz","2019-02-02 22:43:57"
"1811043638823","庆春东路62号院","https://hz.lianjia.com/xiaoqu/1811043638823/","江干","南肖埠","近地铁2号线庆菱路站","0","0","1997年建成","板楼","暂无信息","无物业管理服务","杭州滨江房产集团有限公司","2栋","84户","36387","hz","2019-02-02 22:43:26"
"1811043638826","南肖埠北景西苑","https://hz.lianjia.com/xiaoqu/1811043638826/","江干","南肖埠","近地铁2号线庆菱路站","19","4","1996年建成","板楼","0.15至0.35元/平米/月","街道办事处（居委会）代管物业","杭州西湖城建开发有限公司","23栋","844户","38563","hz","2019-02-02 22:40:31"
"1811043638827","金基晓庐","https://hz.lianjia.com/xiaoqu/1811043638827/","江干","钱江新城","近地铁4号线江锦路站","12","21","2009年建成","板楼","1.94元/平米/月","杭州彩虹物业管理有限公司","浙江金基置业有限公司","9栋","1726户","57160","hz","2019-02-02 22:35:18"
"1811043638841","广茵大厦","https://hz.lianjia.com/xiaoqu/1811043638841/","江干","南肖埠","近地铁2号线庆菱路站","5","1","2003年建成","板楼","3.5元/平米/月","深圳市花样年国际物业服务有限公司杭州分公司","无开发商","1栋","312户","20996","hz","2019-02-02 22:42:30"
"1811043638849","红树林花园","https://hz.lianjia.com/xiaoqu/1811043638849/","江干","闸弄口","近地铁1号线(临平-湘湖)闸弄口站","2","0","2003年建成","板楼","0.5元/平米/月","杭州城建物业经营管理公司","杭州神州房地产开发有限公司","3栋","353户","36150","hz","2019-02-02 22:40:33"
"1811043638850","华家池","https://hz.lianjia.com/xiaoqu/1811043638850/","江干","南肖埠","近地铁2号线庆菱路站","20","3","1988年建成","板楼","暂无信息","街道办事处（居委会）代管物业","杭州市城建开发集团有限公司","35栋","1317户","37894","hz","2019-02-02 22:41:48"
"1811043638892","华家池农药厂宿舍金兰池社区","https://hz.lianjia.com/xiaoqu/1811043638892/","江干","南肖埠","近地铁1号线(临平-湘湖)闸弄口站","1","0","1986年建成","板楼","暂无信息","街道办事处（居委会）代管物业","杭州市城建开发集团有限公司","1栋","90户","39221","hz","2019-02-02 22:44:46"
"1811043638929","凯林巷","https://hz.lianjia.com/xiaoqu/1811043638929/","江干","华家池","近地铁2号线庆菱路站","2","0","1989年建成","板楼","暂无信息","无物业管理服务","无开发商","13栋","455户","38720","hz","2019-02-02 22:43:23"
"1811043638932","凯旋路104号","https://hz.lianjia.com/xiaoqu/1811043638932/","江干","采荷","近地铁2号线庆菱路站","6","2","1996年建成","板楼","暂无信息","无物业管理服务","杭州市城建开发集团有限公司","4栋","297户","41436","hz","2019-02-02 22:43:03"
"1811043638947","凯旋路32号","https://hz.lianjia.com/xiaoqu/1811043638947/","江干","四季青","近地铁1号线(临平-湘湖)城站站","2","0","暂无信息","板楼","暂无信息","暂无信息","暂无信息","1栋","20户","43811","hz","2019-02-02 22:46:39"
"1811043638948","宋都凯旋苑","https://hz.lianjia.com/xiaoqu/1811043638948/","江干","采荷","","10","1","2000年建成","塔楼/板楼","0.5至0.8元/平米/月","杭州宋都物业经营管理有限公司","杭州宋都房地产集团有限公司","23栋","889户","48227","hz","2019-02-02 22:37:02"
"1811043638950","钱江七苑","https://hz.lianjia.com/xiaoqu/1811043638950/","江干","钱江新城","近地铁2号线钱江路站","0","0","2005年建成","板楼","0.5元/平米/月","杭州市绿洲物业管理有限公司","杭州滨江房产集团有限公司","17栋","585户","48612","hz","2019-02-02 22:39:44"
"1811043638951","钱江三苑","https://hz.lianjia.com/xiaoqu/1811043638951/","江干","钱江新城","近地铁2号线钱江路站","3","5","2005年建成","板楼","0.5元/平米/月","南京城南物业管理有限公司","浙江凯达房地产开发有限公司","36栋","1314户","50611","hz","2019-02-02 22:37:06"
"1811043638952","钱江四苑","https://hz.lianjia.com/xiaoqu/1811043638952/","江干","钱江新城","近地铁2号线钱江路站","0","0","2005年建成","板楼","2.3元/平米/月","杭州众恒物业管理有限公司","杭州市一行开发公司","6栋","401户","49287","hz","2019-02-02 22:40:11"
"1811043638991","浙报宿舍","https://hz.lianjia.com/xiaoqu/1811043638991/","江干","华家池","近地铁2号线庆菱路站","3","1","1995年建成","板楼","暂无信息","无物业管理服务","无开发商","3栋","144户","36743","hz","2019-02-02 22:43:22"
"1811043639303","东都公寓","https://hz.lianjia.com/xiaoqu/1811043639303/","江干","九堡","近地铁1号线(临平-湘湖)九堡站","4","7","1998年建成","板楼","暂无信息","无物业管理服务","杭州市居住区发展中心有限公司","15栋","531户","27346","hz","2019-02-02 22:39:53"
"1811043639354","东华苑","https://hz.lianjia.com/xiaoqu/1811043639354/","江干","九堡","近地铁1号线(临平-湘湖)九堡站","1","4","2008年建成","板楼","0.4元/平米/月","暂无信息","暂无信息","4栋","203户","23968","hz","2019-02-02 22:43:09"
"1811043639418","蓝桥名苑","https://hz.lianjia.com/xiaoqu/1811043639418/","江干","九堡","近地铁1号线(临平-湘湖)客运中心站","15","15","2006年建成","板楼","1元/平米/月","丽水市金龙物业管理有限公司杭州分公司","杭州九安房地产开发有限公司","23栋","2600户","25465","hz","2019-02-02 22:35:10"
"1811043639425","广景苑","https://hz.lianjia.com/xiaoqu/1811043639425/","江干","景芳","近地铁4号线景芳站","3","1","2004年建成","塔楼/板楼","1.4元/平米/月","杭州昌龙物业服务有限公司","杭州广景房地产开发有限公司","5栋","253户","43669","hz","2019-02-02 22:41:30"
"1811043639447","景芳二区","https://hz.lianjia.com/xiaoqu/1811043639447/","江干","景芳","近地铁4号线景芳站","8","5","1994年建成","板楼","0.5元/平米/月","街道办事处（居委会）代管物业","杭州西湖城建开发有限公司","40栋","1773户","38413","hz","2019-02-02 22:38:43"
"1811043639468","景芳六区","https://hz.lianjia.com/xiaoqu/1811043639468/","江干","景芳","近地铁4号线景芳站","38","7","1998年建成","板楼","0.35元/平米/月","杭州诚信物业管理有限公司","杭州元华商城建设有限公司","38栋","1718户","36538","hz","2019-02-02 22:37:05"
"1811043639469","景芳三区","https://hz.lianjia.com/xiaoqu/1811043639469/","江干","景芳","近地铁4号线景芳站","45","12","1995年建成","板楼","0.3元/平米/月","街道办事处（居委会）代管物业","杭州西湖城建开发有限公司","54栋","2611户","38432","hz","2019-02-02 22:36:17"
"1811043639472","景芳五区","https://hz.lianjia.com/xiaoqu/1811043639472/","江干","景芳","近地铁4号线景芳站","18","6","1995年建成","板楼","0.3元/平米/月","杭州复兴物业管理有限公司","杭州滨江房产集团有限公司","27栋","1400户","38286","hz","2019-02-02 22:37:13"
"1811043639473","景芳一区","https://hz.lianjia.com/xiaoqu/1811043639473/","江干","景芳","近地铁1号线(临平-湘湖)火车东站站","10","7","1993年建成","塔楼/板楼","0.5元/平米/月","街道办事处（居委会）代管物业","杭州滨江房产集团有限公司","26栋","1352户","39144","hz","2019-02-02 22:38:41"
"1811043639481","景苑公寓(江干)","https://hz.lianjia.com/xiaoqu/1811043639481/","江干","景芳","近地铁4号线景芳站","13","3","1998年建成","塔楼/板楼/塔板结合","0.38至0.6元/平米/月","杭州滨江物业管理有限公司","杭州滨江房产集团有限公司","7栋","732户","35245","hz","2019-02-02 22:38:31"
"1811043639488","省水利厅宿舍","https://hz.lianjia.com/xiaoqu/1811043639488/","江干","华家池","近地铁4号线景芳站","3","0","1996年建成","塔楼/板楼","暂无信息","无物业管理服务","无开发商","4栋","151户","38793","hz","2019-02-02 22:42:34"
"1811043639497","景芳水湘苑","https://hz.lianjia.com/xiaoqu/1811043639497/","江干","景芳","近地铁4号线景芳站","12","3","2004年建成","板楼/塔板结合","暂无信息","街道办事处（居委会）代管物业","杭州宋都房地产集团有限公司","14栋","853户","38914","hz","2019-02-02 22:36:56"
"1811043639504","中豪湘座","https://hz.lianjia.com/xiaoqu/1811043639504/","江干","景芳","近地铁4号线新塘站","0","0","2008年建成","未知类型","暂无信息","暂无信息","暂无信息","1栋","6户","暂无","hz","2019-02-02 22:46:13"
"1811043639516","丁桥兰苑","https://hz.lianjia.com/xiaoqu/1811043639516/","江干","丁桥","","33","8","2000年建成","板楼","0.5元/平米/月","浙江龙华物业管理有限公司","杭州市城建开发集团有限公司","25栋","2054户","22926","hz","2019-02-02 22:37:33"
"1811043639517","联合格里","https://hz.lianjia.com/xiaoqu/1811043639517/","江干","丁桥","","24","16","2010年建成","板楼","0.8至1.6元/平米/月","杭州联合物业管理有限公司","杭州新筑置业有限公司","11栋","709户","27901","hz","2019-02-02 22:37:19"
"1811043639528","大世界五金城","https://hz.lianjia.com/xiaoqu/1811043639528/","江干","笕桥","","8","13","2002年建成","板楼","0.5至0.8元/平米/月","无物业管理服务","杭州好美家房地产开发有限公司","32栋","558户","11922","hz","2019-02-02 22:42:33"
"1811043639549","美达浅草名苑","https://hz.lianjia.com/xiaoqu/1811043639549/","江干","笕桥","","19","4","2006年建成","板楼","0.8至0.9元/平米/月","杭州佰全物业管理有限公司","浙江美达实业股份有限公司","11栋","663户","27568","hz","2019-02-02 22:38:15"
"1811043639560","绿城玉兰公寓","https://hz.lianjia.com/xiaoqu/1811043639560/","江干","三里亭","近地铁4号线新风站","10","8","2010年建成","塔楼","2.8至3.8元/平米/月","绿城物业服务集团有限公司杭州第一分公司","杭州绿城东部建设有限公司","4栋","441户","40878","hz","2019-02-02 22:35:59"
"1811043639582","丁兰商业中心","https://hz.lianjia.com/xiaoqu/1811043639582/","江干","丁桥","","0","0","2012年建成","未知类型","暂无信息","暂无信息","暂无信息","1栋","5户","暂无","hz","2019-02-02 22:46:11"
"1811043639681","采荷东区","https://hz.lianjia.com/xiaoqu/1811043639681/","江干","采荷","近地铁2号线庆春广场站","6","2","1995年建成","板楼","1.5元/平米/月","街道办事处（居委会）代管物业","杭州市城建开发集团有限公司","36栋","1851户","42593","hz","2019-02-02 22:37:58"
"1811043639682","采荷小区青莼邨","https://hz.lianjia.com/xiaoqu/1811043639682/","江干","采荷","近地铁2号线庆春广场站","4","0","1990年建成","板楼","暂无信息","街道办事处（居委会）代管物业","杭州市城建开发集团有限公司","12栋","544户","48006","hz","2019-02-02 22:41:15"
"1811043639696","采荷嘉业大厦","https://hz.lianjia.com/xiaoqu/1811043639696/","江干","采荷","近地铁2号线庆春广场站","0","0","2004年建成","板楼/塔板结合","4至5.2元/平米/月","宋都物业管理有限公司","杭州宋都房地产集团有限公司","3栋","425户","暂无","hz","2019-02-02 22:46:36"
"1811043639713","采荷路17号","https://hz.lianjia.com/xiaoqu/1811043639713/","江干","采荷","近地铁2号线庆菱路站","1","0","1995年建成","板楼","暂无信息","无物业管理服务","浙江省直房产开发有限公司","2栋","116户","43829","hz","2019-02-02 22:44:10"
"1811043639715","采荷路35号","https://hz.lianjia.com/xiaoqu/1811043639715/","江干","采荷","近地铁2号线庆菱路站","2","2","1990年建成","板楼","暂无信息","无物业管理服务","浙江省直房产开发有限公司","6栋","294户","43595","hz","2019-02-02 22:43:53"
"1811043639718","采荷绿萍","https://hz.lianjia.com/xiaoqu/1811043639718/","江干","南肖埠","近地铁2号线庆菱路站","12","0","1988年建成","板楼","暂无信息","街道办事处（居委会）代管物业","杭州西湖城建开发有限公司","16栋","1027户","39005","hz","2019-02-02 22:40:09"
"1811043639749","采荷新村","https://hz.lianjia.com/xiaoqu/1811043639749/","江干","采荷","近地铁2号线庆菱路站","17","4","1988年建成","板楼","暂无信息","街道办事处（居委会）代管物业","杭州市城建综合开发总公司","31栋","1918户","48050","hz","2019-02-02 22:38:45"
"1811043639752","采荷路62号","https://hz.lianjia.com/xiaoqu/1811043639752/","江干","采荷","近地铁2号线庆菱路站","0","0","1989年建成","板楼","暂无信息","无物业管理服务","杭州西湖城建开发有限公司","2栋","92户","49628","hz","2019-02-02 22:44:29"
"1811043639762","采荷小区玉荷邨","https://hz.lianjia.com/xiaoqu/1811043639762/","江干","采荷","近地铁2号线庆菱路站","12","7","1988年建成","板楼","暂无信息","街道办事处（居委会）代管物业","杭州市城建综合开发总公司","28栋","1372户","47000","hz","2019-02-02 22:39:10"
"1811043639772","妇保宿舍","https://hz.lianjia.com/xiaoqu/1811043639772/","江干","南肖埠","近地铁2号线庆菱路站","2","0","1986年建成","板楼","暂无信息","街道办事处（居委会）代管物业","杭州市城建开发集团有限公司","1栋","72户","44102","hz","2019-02-02 22:45:49"
"1811043639782","观音塘小区","https://hz.lianjia.com/xiaoqu/1811043639782/","江干","四季青","近地铁4号线市民中心站","12","8","1992年建成","板楼","1.8元/平米/月","街道办事处（居委会）代管物业","杭州市城建开发集团有限公司","29栋","1409户","44291","hz","2019-02-02 22:41:10"
"1811043639811","建电新村","https://hz.lianjia.com/xiaoqu/1811043639811/","江干","采荷","近地铁2号线庆菱路站","5","1","1987年建成","板楼","暂无信息","无物业管理服务","杭州城建开发集团有限公司","10栋","599户","42325","hz","2019-02-02 22:43:15"
"1811043639813","静怡花苑","https://hz.lianjia.com/xiaoqu/1811043639813/","江干","四季青","近地铁4号线市民中心站","9","1","2000年建成","塔楼/板楼","0.85至1.15元/平米/月","杭州国美物业管理有限公司","杭州西湖城建开发有限公司","5栋","712户","37673","hz","2019-02-02 22:38:19"
"1811043639817","金兰池公寓","https://hz.lianjia.com/xiaoqu/1811043639817/","江干","南肖埠","近地铁2号线庆菱路站","1","0","1996年建成","板楼","0.9元/平米/月","红动物业管理有限公司","杭州滨江房地产开发有限公司","6栋","128户","34554","hz","2019-02-02 22:45:33"
"1811043639850","钱江六苑","https://hz.lianjia.com/xiaoqu/1811043639850/","江干","钱江新城","近地铁4号线景芳站","5","1","2005年建成","板楼","2元/平米/月","杭州市一新物业管理公司","杭州城建开发集团有限公司","6栋","465户","49015","hz","2019-02-02 22:38:59"
"1811043639890","南肖埠庆和苑","https://hz.lianjia.com/xiaoqu/1811043639890/","江干","南肖埠","近地铁2号线庆菱路站","2","0","2004年建成","板楼","1.8至2.2元/平米/月","杭州滨江物业管理有限公司","杭州滨江房产集团有限公司","10栋","393户","48678","hz","2019-02-02 22:40:25"
"1811043640416","元华旺座中心","https://hz.lianjia.com/xiaoqu/1811043640416/","江干","南肖埠","近地铁4号线景芳站","0","0","2004年建成","塔板结合","4元/平米/月","杭州屋宇物业管理有限公司","杭州元华商务大厦建设有限公司","2栋","115户","暂无","hz","2019-02-02 22:48:20"
"1811043640417","蔚蓝公寓","https://hz.lianjia.com/xiaoqu/1811043640417/","江干","景芳","近地铁4号线景芳站","5","3","2010年建成","塔楼","4元/平米/月","浙江绿城物业管理有限公司","杭州绿城东部建设有限公司","4栋","414户","54513","hz","2019-02-02 22:36:20"
"1811043640420","怡静坊","https://hz.lianjia.com/xiaoqu/1811043640420/","江干","四季青","","5","2","2000年建成","塔楼/板楼","暂无信息","暂无信息","暂无信息","9栋","355户","40180","hz","2019-02-02 22:43:21"
"1811043640423","紫晶商务城","https://hz.lianjia.com/xiaoqu/1811043640423/","江干","南肖埠","近地铁2号线庆菱路站","15","1","2007年建成","板楼","4元/平米/月","杭州紫晶物业服务有限公司","杭州紫晶房地产开发有限公司","4栋","812户","22690","hz","2019-02-02 22:40:55"
"1811043640577","福利新村","https://hz.lianjia.com/xiaoqu/1811043640577/","上城","城站","近地铁1号线(临平-湘湖)定安路站","8","0","1996年建成","板楼","暂无信息","无物业管理服务","杭州市城建开发集团有限公司","9栋","719户","40632","hz","2019-02-02 23:02:24"
"1811043640579","横吉祥巷","https://hz.lianjia.com/xiaoqu/1811043640579/","上城","鼓楼","近地铁1号线(临平-湘湖)城站站","0","2","1989年建成","板楼","暂无信息","暂无信息","暂无信息","8栋","102户","39545","hz","2019-02-02 23:07:37"
"1811043640581","候潮公寓","https://hz.lianjia.com/xiaoqu/1811043640581/","上城","鼓楼","","10","9","1997年建成","板楼","0.4元/平米/月","杭州都市物业管理有限公司","杭州复兴房地产开发有限公司","16栋","1229户","36884","hz","2019-02-02 23:02:04"
"1811043640585","锦都世家","https://hz.lianjia.com/xiaoqu/1811043640585/","上城","四季青","近地铁1号线(临平-湘湖)婺江路站","5","0","2008年建成","板楼","1.2至1.45元/平米/月","北京戴德梁行物业管理有限公司杭州分公司","杭州凯喜雅置业发展有限公司","4栋","278户","39413","hz","2019-02-02 23:01:33"
"1811043640590","木材新村","https://hz.lianjia.com/xiaoqu/1811043640590/","上城","南星","近地铁4号线南星桥站","4","8","1990年建成","板楼","0.35元/平米/月","街道办事处（居委会）代管物业","杭州市城建发展置业有限公司","13栋","594户","45174","hz","2019-02-02 23:04:15"
"1811043640595","四牌楼","https://hz.lianjia.com/xiaoqu/1811043640595/","上城","鼓楼","","2","1","1985年建成","未知类型","暂无信息","暂无信息","暂无信息","2栋","32户","42240","hz","2019-02-02 23:08:43"
"1811043640596","太庙巷","https://hz.lianjia.com/xiaoqu/1811043640596/","上城","鼓楼","","2","0","暂无信息","未知类型","暂无信息","暂无信息","暂无信息","2栋","2户","42777","hz","2019-02-02 23:11:38"
"1811043640597","万新大厦","https://hz.lianjia.com/xiaoqu/1811043640597/","上城","城站","近地铁1号线(临平-湘湖)城站站","1","1","2007年建成","塔楼/板楼","3元/平米/月","杭州新东方物业管理有限公司","杭州万通房地产开发有限公司","5栋","313户","23595","hz","2019-02-02 23:03:53"
"1811043640601","义井巷","https://hz.lianjia.com/xiaoqu/1811043640601/","上城","城站","近地铁1号线(临平-湘湖)定安路站","3","4","1993年建成","板楼","暂无信息","无物业管理服务","杭州城建开发集团有限公司","10栋","535户","36934","hz","2019-02-02 23:03:35"
"1811043640603","元宝街小区","https://hz.lianjia.com/xiaoqu/1811043640603/","上城","鼓楼","","0","0","2000年建成","板楼","暂无信息","暂无信息","暂无信息","1栋","9户","26949","hz","2019-02-02 23:10:52"
"1811043640604","元宝心","https://hz.lianjia.com/xiaoqu/1811043640604/","上城","鼓楼","","0","0","1984年建成","板楼","暂无信息","暂无信息","暂无信息","5栋","48户","38256","hz","2019-02-02 23:07:11"
"1811043640606","长堤明苑","https://hz.lianjia.com/xiaoqu/1811043640606/","上城","潮鸣","近地铁2号线庆菱路站","9","6","2000年建成","板楼","1.5元/平米/月","杭州卓盛物业管理有限公司","浙江鼎盛房地产开发有限公司","1栋","224户","22876","hz","2019-02-02 23:01:37"
"1811043640607","长明寺巷小区","https://hz.lianjia.com/xiaoqu/1811043640607/","上城","潮鸣","近地铁1号线(临平-湘湖)城站站","5","0","1994年建成","板楼","暂无信息","无物业管理服务","杭州市城建开发集团有限公司","8栋","354户","35516","hz","2019-02-02 23:03:51"
"1811043640609","长庆里","https://hz.lianjia.com/xiaoqu/1811043640609/","上城","潮鸣","近地铁1号线(临平-湘湖)城站站","4","2","1990年建成","板楼","0.5元/平米/月","街道办事处（居委会）代管物业","杭州市城建开发集团有限公司","10栋","293户","35511","hz","2019-02-02 23:03:46"
"1811043640610","万安城市花园东苑","https://hz.lianjia.com/xiaoqu/1811043640610/","上城","潮鸣","近地铁2号线建国北路站","3","3","1999年建成","板楼/塔板结合","1.2元/平米/月","浙江广厦物业管理有限公司","浙江广厦建筑集团股份有限公司","9栋","326户","41253","hz","2019-02-02 23:02:26"
"1811043640613","崔家巷","https://hz.lianjia.com/xiaoqu/1811043640613/","上城","湖滨","近地铁1号线(临平-湘湖)定安路站","2","1","2000年建成","板楼","暂无信息","街道办事处（居委会）代管物业","杭州市城建发展置业有限公司","1栋","65户","58822","hz","2019-02-02 23:04:59"
"1811043640614","大塔儿巷","https://hz.lianjia.com/xiaoqu/1811043640614/","上城","清泰","近地铁1号线(临平-湘湖)龙翔桥站","2","1","1990年建成","板楼","暂无信息","街道办事处（居委会）代管物业","杭州城建置业发展有限公司","4栋","265户","37056","hz","2019-02-02 23:04:44"
"1811043640615","大王庙巷小区","https://hz.lianjia.com/xiaoqu/1811043640615/","上城","清泰","","9","5","1991年建成","板楼","暂无信息","无物业管理服务","浙江城建建设集团有限公司","8栋","521户","38301","hz","2019-02-02 23:02:50"
"1811043640616","大学路新村","https://hz.lianjia.com/xiaoqu/1811043640616/","上城","潮鸣","近地铁1号线(临平-湘湖)城站站","25","12","1986年建成","板楼","0.5元/平米/月","无物业管理服务","杭州市城市建设发展有限公司","41栋","2324户","38056","hz","2019-02-02 23:00:49"
"1811043640619","丰禾巷","https://hz.lianjia.com/xiaoqu/1811043640619/","上城","清泰","近地铁1号线(临平-湘湖)城站站","3","1","1987年建成","板楼","暂无信息","街道办事处（居委会）代管物业","杭州嘉园置业有限公司","4栋","183户","34892","hz","2019-02-02 23:05:39"
"1811043640621","冯山人巷","https://hz.lianjia.com/xiaoqu/1811043640621/","上城","清泰","近地铁2号线中河北路站","2","3","1981年建成","板楼","暂无信息","无物业管理服务","杭州城建开发集团有限公司","3栋","84户","40237","hz","2019-02-02 23:05:33"
"1811043640623","高官弄公寓","https://hz.lianjia.com/xiaoqu/1811043640623/","上城","潮鸣","近地铁1号线(临平-湘湖)城站站","1","0","2000年建成","板楼","0.5元/平米/月","杭州城建物业经营管理公司","杭州市城建开发集团有限公司","1栋","42户","41189","hz","2019-02-02 23:05:45"
"1811043640624","光复路小区","https://hz.lianjia.com/xiaoqu/1811043640624/","上城","湖滨","近地铁1号线(临平-湘湖)龙翔桥站","6","2","1985年建成","板楼/塔板结合","暂无信息","街道办事处（居委会）代管物业","杭州市市政公用建设开发公司","25栋","572户","39885","hz","2019-02-02 23:01:57"
"1811043640626","翰林花园","https://hz.lianjia.com/xiaoqu/1811043640626/","上城","潮鸣","近地铁2号线庆菱路站","9","16","2002年建成","板楼","1.1元/平米/月","杭州众核物业管理有限公司","浙江浙信房地产公司","24栋","1304户","43803","hz","2019-02-02 23:00:15"
"1811043640631","黄醋园","https://hz.lianjia.com/xiaoqu/1811043640631/","上城","清泰","近地铁1号线(临平-湘湖)龙翔桥站","2","3","1999年建成","板楼","0.1元/平米/月","街道办事处（居委会）代管物业","杭州城建置业发展有限公司","8栋","384户","39258","hz","2019-02-02 23:04:32"
"1811043640632","皇诰巷","https://hz.lianjia.com/xiaoqu/1811043640632/","上城","清泰","近地铁1号线(临平-湘湖)龙翔桥站","0","4","1989年建成","板楼/塔板结合","暂无信息","无物业管理服务","杭州城建开发集团有限公司","8栋","553户","48092","hz","2019-02-02 23:02:56"
"1811043640635","锦花苑","https://hz.lianjia.com/xiaoqu/1811043640635/","上城","潮鸣","","3","0","2000年建成","板楼","0.7元/平米/月","街道办事处（居委会）代管物业","杭州市城建开发集团有限公司","8栋","222户","41799","hz","2019-02-02 23:03:37"
"1811043640637","金隆花园","https://hz.lianjia.com/xiaoqu/1811043640637/","上城","城站","近地铁1号线(临平-湘湖)城站站","9","4","1995年建成","板楼/塔板结合","0.5元/平米/月","金隆花园物业管理有限公司","杭州城建开发集团有限公司","4栋","800户","33919","hz","2019-02-02 23:01:41"
"1811043640639","金衙庄公寓","https://hz.lianjia.com/xiaoqu/1811043640639/","上城","潮鸣","近地铁1号线(临平-湘湖)城站站","1","0","1998年建成","板楼","2元/平米/月","杭州宏泰建设开发有限公司","杭州宏泰建设开发有限公司","2栋","98户","41615","hz","2019-02-02 23:06:03"
"1811043640643","绿都大厦","https://hz.lianjia.com/xiaoqu/1811043640643/","上城","清泰","近地铁1号线(临平-湘湖)龙翔桥站","0","0","2000年建成","未知类型","暂无信息","暂无信息","暂无信息","1栋","12户","暂无","hz","2019-02-02 23:10:08"
"1811043640645","马市街","https://hz.lianjia.com/xiaoqu/1811043640645/","上城","清泰","近地铁1号线(临平-湘湖)龙翔桥站","12","11","1993年建成","板楼/塔板结合","暂无信息","街道办事处（居委会）代管物业","杭州市城建开发集团有限公司","21栋","1491户","39586","hz","2019-02-02 23:00:32"
"1811043640648","南班巷","https://hz.lianjia.com/xiaoqu/1811043640648/","上城","清泰","近地铁1号线(临平-湘湖)城站站","15","7","1989年建成","板楼","暂无信息","街道办事处（居委会）代管物业","杭州城建置业发展有限公司","23栋","1225户","37646","hz","2019-02-02 23:02:03"
"1811043640649","皮市巷","https://hz.lianjia.com/xiaoqu/1811043640649/","上城","清泰","近地铁1号线(临平-湘湖)龙翔桥站","19","10","1983年建成","塔板结合","0.5元/平米/月","无物业管理服务","杭州市城建开发集团有限公司","48栋","2635户","40769","hz","2019-02-02 23:00:36"
"1811043640652","瑞丰格林苑","https://hz.lianjia.com/xiaoqu/1811043640652/","上城","潮鸣","","0","0","2004年建成","板楼","2元/平米/月","杭州中铁杭萧房地产开发有限公司","杭州中铁杭萧房地产开发有限公司","4栋","84户","46493","hz","2019-02-02 23:03:59"
"1811043640658","万安城市花园西苑","https://hz.lianjia.com/xiaoqu/1811043640658/","上城","清泰","近地铁2号线建国北路站","4","4","2000年建成","板楼/塔板结合","1.8元/平米/月","浙江广厦物业管理有限公司","浙江广厦建筑集团股份有限公司","11栋","314户","41882","hz","2019-02-02 23:01:59"
"1811043640660","乌龙巷","https://hz.lianjia.com/xiaoqu/1811043640660/","上城","清泰","近地铁2号线中河北路站","3","0","1984年建成","板楼","0.1元/平米/月","街道办事处（居委会）代管物业","杭州越都房地产开发有限公司","4栋","174户","37033","hz","2019-02-02 23:06:28"
"1811043640663","严衙弄","https://hz.lianjia.com/xiaoqu/1811043640663/","上城","清泰","近地铁1号线(临平-湘湖)城站站","5","2","1990年建成","板楼","暂无信息","街道办事处（居委会）代管物业","杭州市城建开发集团有限公司","11栋","520户","39274","hz","2019-02-02 23:03:16"
"1811043640664","燕子弄","https://hz.lianjia.com/xiaoqu/1811043640664/","上城","潮鸣","近地铁2号线建国北路站","10","4","1989年建成","板楼","暂无信息","无物业管理服务","杭州西湖城建开发有限公司","11栋","636户","35846","hz","2019-02-02 23:02:11"
"1811043640666","叶家弄","https://hz.lianjia.com/xiaoqu/1811043640666/","上城","潮鸣","近地铁1号线(临平-湘湖)城站站","6","4","1989年建成","板楼","0.5元/平米/月","房管所代管物业","杭州城建开发集团有限公司","13栋","921户","36225","hz","2019-02-02 23:01:56"
"1811043640667","银枪新村","https://hz.lianjia.com/xiaoqu/1811043640667/","上城","清泰","近地铁1号线(临平-湘湖)城站站","2","0","1983年建成","板楼","暂无信息","无物业管理服务","杭州市城建开发集团有限公司","5栋","249户","37280","hz","2019-02-02 23:04:29"
